"Data Source","World Development Indicators",

"Last Updated Date","2020-12-16",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Sint Maarten (Dutch part)","SXM","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Seychelles","SYC","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","82.9316635131836","","","","","","","87.0151596069336","","","","","","","","91.4073181152344","","","","","","","","93.4639205932617","","","","","","","","95.4117584228516","","",
"Syrian Arab Republic","SYR","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","73.5842208862305","","","","","","","","","","","","","","","","","","","","","91.0285720825195","","87.7581405639648","","","","","","","","","","","","","","","","",
"Turks and Caicos Islands","TCA","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chad","TCD","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.2605991363525","","","","","","","40.8270606994629","","","","39.3682518005371","","","","","","","","","","","38.9182014465332","31.3287906646729","","","","",
"East Asia & Pacific (IDA & IBRD countries)","TEA","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","76.8000793457031","76.9150466918945","77.7388687133789","78.5418167114258","78.8963012695313","80.1309585571289","80.7496719360352","81.6355209350586","82.3634414672852","83.0521392822266","83.7101974487305","84.7076721191406","87.6374588012695","88.0655364990234","87.7081298828125","88.8338317871094","89.1870574951172","89.4766387939453","89.8668518066406","90.2501602172852","90.5880508422852","93.8648834228516","94.0792617797852","94.2731323242188","94.5014419555664","94.7502365112305","94.970100402832","95.1578979492188","95.3806533813477","95.618049621582","95.8802185058594","96.5003204345703","96.6343688964844","96.7891693115234","96.8078994750977","96.6102676391602","96.7517395019531","96.8190689086914","97.0563125610352","97.244270324707","97.310676574707","97.4208068847656","97.4886703491211","97.5739364624023","",
"Europe & Central Asia (IDA & IBRD countries)","TEC","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","97.4604873657227","97.8277435302734","97.9138793945313","97.9282302856445","97.9798278808594","97.9967193603516","98.0454711914063","98.1377029418945","98.1407623291016","98.1892013549805","98.2342987060547","98.2780838012695","98.3225708007813","98.3836517333984","98.4184188842773","98.5024566650391","98.5188064575195","98.7253875732422","98.7652435302734","98.7997207641602","98.8254699707031","98.8764724731445","99.0044784545898","98.9865188598633","99.0164337158203","99.023063659668","99.1345062255859","99.2741317749023","99.3732681274414","99.4206085205078","99.4365005493164","99.4528274536133","99.465461730957","99.5067291259766","99.5023193359375","99.5200576782227","99.5337524414063","",
"Togo","TGO","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","68.7257385253906","","","","","","70.2702713012695","","","71.1663513183594","","74.0568237304688","","","","77.2594299316406","","","","","",
"Thailand","THA","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","92.2129592895508","","","","","","","","","","","","","","","","","","","","94.9015731811523","","","","","95.6002426147461","","","","","96.4350204467773","","","95.2512588500977","","94.6591186523438","","","95.202392578125","","",
"Tajikistan","TJK","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.7910919189453","","","","","","","","","","","99.6839904785156","","","","","","","","","","","","","","99.8199996948242","","","","","","",
"Turkmenistan","TKM","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.3249816894531","","","","","","","","","","","","","","","","","","","99.75","","","","","","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","81.0947418212891","81.0930023193359","81.3469390869141","81.6368637084961","81.9481582641602","82.2191390991211","82.3748168945313","82.7134704589844","82.9649200439453","83.2524185180664","83.5060577392578","83.7494812011719","83.9878616333008","84.2892913818359","84.6683120727539","85.0002822875977","85.1971969604492","85.7816009521484","86.3873291015625","87.0054626464844","87.6027221679688","88.2161865234375","88.5003280639648","88.790771484375","89.2166900634766","89.4679794311523","89.6462478637695","89.825798034668","89.8746109008789","90.6196594238281","90.5800170898438","91.0327301025391","91.206657409668","91.6442184448242","91.8717880249023","92.2746505737305","92.0717315673828","92.7180709838867","92.8441390991211","92.8698883056641","93.2842102050781","93.5083389282227","93.9892883300781","94.088981628418","94.208610534668","94.6268997192383","",
"Timor-Leste","TLS","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45.2999992370605","","","","","","58.5","","","63.5917892456055","","","","","","","","71.8687210083008","","",
"Middle East & North Africa (IDA & IBRD countries)","TMN","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","53.4352989196777","53.9111099243164","54.3847808837891","54.8552513122559","55.3590888977051","55.561450958252","56.3885116577148","57.0227584838867","57.6636199951172","58.3952484130859","59.0596809387207","59.6735496520996","60.0835800170898","60.958438873291","61.9397087097168","62.7454299926758","63.5747489929199","64.5575790405273","65.4150085449219","67.7077789306641","68.7223510742188","69.7039794921875","70.9395523071289","71.5947494506836","72.8329010009766","73.6906127929688","74.6548385620117","75.5963134765625","76.415771484375","77.1799697875977","78.1367721557617","78.3220977783203","82.3814468383789","82.915901184082","81.8335266113281","80.9540863037109","81.513542175293","81.89013671875","81.2922134399414","81.7688293457031","81.9284133911133","85.1330718994141","85.0096435546875","86.1592025756836","83.5442428588867","84.6336364746094","85.220588684082","82.3123168945313","82.6004333496094","",
"Tonga","TON","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","99.6586608886719","","","","","","","","","","","","","","","","","","","","98.8340606689453","","","","","","","","","","98.9538803100586","","","","","99.3350982666016","","","","","","","99.3509826660156","","",
"South Asia (IDA & IBRD)","TSA","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","49.9416885375977","49.9593315124512","50.5481796264648","51.1083908081055","51.6183090209961","52.1358909606934","51.9708786010742","53.1279106140137","53.6479797363281","54.1579399108887","54.6607513427734","55.1471405029297","55.629150390625","57.084529876709","57.6954803466797","58.2714881896973","58.3313293457031","59.857250213623","60.897029876709","61.5289993286133","62.1688385009766","62.8070487976074","63.4441604614258","68.6054992675781","69.1388931274414","69.6803894042969","69.8562698364258","70.7300033569336","71.6434097290039","72.1770324707031","72.5454406738281","72.5769424438477","72.8914566040039","74.7773666381836","75.2964477539063","75.7161712646484","75.840690612793","76.5397720336914","77.0527114868164","77.5051727294922","78.2688064575195","79.3809585571289","79.8610610961914","80.3054809570313","80.8053970336914","",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","60.2024612426758","60.4894599914551","61.0681381225586","61.43798828125","61.9973983764648","62.5163116455078","62.5825881958008","63.2353591918945","63.7189483642578","64.3360366821289","64.3978271484375","64.8688735961914","65.479736328125","66.0856704711914","66.7854537963867","65.6977615356445","66.4601669311523","67.4921035766602","67.6040802001953","69.460578918457","68.1669387817383","68.2655181884766","66.4372024536133","66.2652206420898","67.1384506225586","67.5255737304688","68.7229766845703","69.7156219482422","70.3738098144531","70.8863525390625","71.2149276733398","71.6360473632813","71.6096115112305","71.9540328979492","72.2297973632813","",
"Trinidad and Tobago","TTO","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","96.5215301513672","","","","","","","","","","98.0098037719727","","","","","","","","","","98.75","","","","","","","","","","99.1399993896484","","","","","","","","","","",
"Tunisia","TUN","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","60.4072303771973","","","","","","","","","","","","","","","","","","","","83.3850936889648","","","86.0536804199219","86.3758087158203","","87.375732421875","87.7607574462891","88.4757766723633","","86.0601196289063","","","","","","",
"Turkey","TUR","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","77.5039367675781","","","","","81.4494400024414","","","","","87.6197204589844","","","","","89.8470306396484","","","","","","","","","","","","","","95.2734909057617","96.000617980957","95.9956207275391","96.2018585205078","","96.3777084350586","97.2998123168945","97.9349899291992","98.2629013061523","98.4013671875","98.4967880249023","98.5756225585938","98.7758331298828","98.8199615478516","","","",
"Tuvalu","TUV","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tanzania","TZA","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","71.3657073974609","","","","","","","","","","","","","","77.5064010620117","","","","","","","","75.4677963256836","","83.3776931762695","","","83.2048492431641","","","","","",
"Uganda","UGA","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","68.1980895996094","","","","","","","","","","","78.3040237426758","","","","81.3885879516602","","","","82.6313934326172","","79.1230392456055","","","","","","82.6560134887695","","",
"Ukraine","UKR","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.7434310913086","","","","","","","","","","","99.9939422607422","","","","","","","","",
"Upper middle income","UMC","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","79.483757019043","79.6298065185547","80.2645797729492","80.8878784179688","81.1706695556641","82.0761032104492","82.5522689819336","83.2497482299805","83.8727722167969","84.4155197143555","84.9120101928711","85.555908203125","87.7962417602539","88.1681594848633","88.0701293945313","88.9703598022461","89.3586120605469","89.7261962890625","90.0812835693359","90.4539566040039","90.7480316162109","93.2612228393555","93.497802734375","93.7192916870117","93.9782485961914","94.2213287353516","94.3364334106445","94.7319793701172","94.8939437866211","95.1604309082031","95.3300094604492","95.8314437866211","95.9880981445313","96.0342330932617","96.0851135253906","96.2213821411133","96.5874633789063","96.6098022460938","96.8898620605469","96.6708602905273","97.1561737060547","97.1265411376953","96.8421783447266","96.9882583618164","",
"Uruguay","URY","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","93.3882598876953","","","","","","","","","","94.833610534668","","","","","","","","","","","96.2445297241211","","","","","","","","","","97.4447784423828","97.4216918945313","97.8312835693359","97.9724197387695","97.6101684570313","98.0231094360352","98.1039733886719","98.0634231567383","98.0250701904297","98.1459197998047","98.2445297241211","98.2341918945313","98.3713607788086","","",
"United States","USA","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Uzbekistan","UZB","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.164436340332","","","","","","","","","","","","","99.9938278198242","99.9851913452148","99.9920425415039","99.994873046875","","99.9999771118164","","",
"St. Vincent and the Grenadines","VCT","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","95.8000030517578","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Venezuela, RB","VEN","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","86.4893264770508","","","","","","","","","90.6725234985352","","","","","","","","","","","93.2574462890625","","","","","","95.3817291259766","","95.6753692626953","","94.5023193359375","","","","96.6510772705078","97.0391082763672","","","","",
"British Virgin Islands","VGB","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Virgin Islands (U.S.)","VIR","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Vietnam","VNM","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","90.381477355957","","","","","","","","","","93.0029907226563","","","","","","","","","","93.9182586669922","93.9326782226563","","","","","","","","","95.7853317260742","","","","","","","","","96.4567794799805","","",
"Vanuatu","VUT","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","57.3350982666016","","","","","62.310001373291","","","","","","","","","","71.7699966430664","","","","","","","","","","80.4800033569336","","","","","","","","","","86.1800003051758","","","","88.3063507080078","","",
"World","WLD","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","75.5037384033203","75.6816635131836","76.0572128295898","76.4129409790039","76.621337890625","77.0125579833984","77.4581832885742","77.8534927368164","78.246223449707","78.6035537719727","78.9378890991211","79.4277496337891","80.7790222167969","81.0964126586914","81.1870498657227","81.5842514038086","82.0196075439453","82.3957290649414","82.7109069824219","83.0001373291016","83.2891693115234","84.5233383178711","85.7302780151367","85.9708404541016","86.0588989257813","86.2422332763672","86.6054000854492","87.0710906982422","87.4223709106445","87.3961486816406","87.4609069824219","87.5466766357422","88.0105209350586","88.1900329589844","88.2514572143555","88.3727416992188","88.7789688110352","88.9267807006836","89.2107925415039","89.3272705078125","89.678337097168","89.7974395751953","89.775032043457","89.9331512451172","",
"Samoa","WSM","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.4156875610352","","","","","","","","","","","","","","","","","","","","98.8819198608398","","","","","","","98.9560928344727","","",
"Kosovo","XKX","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Yemen, Rep.","YEM","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","56.7247505187988","","","","","","","","","","73.1600036621094","","","","","","","","","","","","","","","","",
"South Africa","ZAF","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","77.5255966186523","","","","","","","","","","","","","","","","84.0713806152344","","","","","","","","","","","90.7175903320313","","94.1214599609375","94.1438522338867","94.2450866699219","94.9637222290039","","95.2868499755859","95.3965301513672","","87.6777496337891","","","",
"Zambia","ZMB","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","73.0373229980469","","","","","","","","","76.254020690918","","","80.9128570556641","","","","","71.3176193237305","","","88.6840286254883","","","","","","","","90.6011810302734","","",
"Zimbabwe","ZWE","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","84.1746292114258","","","","","","","","","","88.8933792114258","","","","","","","","","","","","","","","","","","","87.7648086547852","","","89.1853713989258","","","","","","",
