<<<<<<< HEAD:ocean_data/pop_unemployment.csv
,Country Name,2015 Total Pop,2016 Total Pop,2017 Total Pop,2018 Total Pop,2019 Total Pop,2015 Adults (%),2016 Adults (%),2017 Adults (%),2018 Adults (%),2019 Adults (%),2015 Total Unemploment,2016 Total Unemploment,2017 Total Unemploment,2018 Total Unemploment,2019 Total Unemploment,2015 Female Unemploment,2016 Female Unemploment,2017 Female Unemploment,2018 Female Unemploment,2019 Female Unemploment,2015 Male Unemployment,2016 Male Unemployment,2017 Male Unemployment,2018 Male Unemployment,2019 Male Unemployment
171,Niger,20001663.0,20788838.0,21602472.0,22442948.0,23310715.0,47.259255392914106,47.25836962771971,47.316356131467295,47.42066750785621,47.5611194251227,0.514999985694885,0.504999995231628,0.486999988555908,0.470999985933304,0.474999994039536,0.418999999761581,0.40599998831749,0.38699999451637296,0.368999987840652,0.36000001430511497,0.586000025272369,0.578000009059906,0.5609999895095831,0.546000003814697,0.559000015258789,16.6,17.49469376,18.18092918,17.6,94.0,90.2,86.6,83.4,80.4,61.788999999999994,62.305,62.776,63.211999999999996,59.536,60.033,60.485,60.9,,8.298327993,9.276842855,8.477981137999999,6.235176887000001
172,Nigeria,181137448.0,185960289.0,190873311.0,195874740.0,200963599.0,53.1339477632477,53.1479516634956,53.2377460928992,53.38598301649839,53.569386463864,4.31099987030029,7.05999994277954,8.38899993896484,8.24300003051758,8.0959997177124,5.10599994659424,8.11400032043457,9.26000022888184,9.10099983215332,8.907999992370609,3.66000008583069,6.199999809265139,7.67600011825562,7.53900003433228,7.43400001525879,52.5,59.3,54.4,56.5,126.8,125.0,122.8,120.0,117.2,53.967,54.415,54.843,55.244,52.286,52.696000000000005,53.086000000000006,53.45,3.771493405,4.561830649,3.5865456589999996,3.888575503,3.6357980060000004
173,Nicaragua,6223240.0,6303974.0,6384855.0,6465513.0,6545502.0,63.973300081629496,64.21182891934521,64.3993136247922,64.5508213516632,64.6871546292401,4.699999809265139,3.9000000953674303,3.29999995231628,5.199999809265139,6.83699989318848,5.4439997673034695,4.274000167846681,3.48799991607666,5.26100015640259,6.69600009918213,4.23400020599365,3.66300010681152,3.1800000667572004,5.16200017929077,6.92600011825562,83.68191528,85.35560608,86.8,88.07795715,19.4,18.7,18.0,17.3,16.6,77.06,77.309,77.546,77.77,70.20100000000001,70.374,70.551,70.741,3.0343539369999997,2.388253077,2.31639729,2.28073901,2.382026812
174,Netherlands,16939923.0,17030314.0,17131296.0,17231624.0,17332850.0,65.3242002139623,65.0519291962127,64.85473799459001,64.69564865682351,64.5111840408302,6.872000217437741,6.00600004196167,4.83900022506714,3.82999992370605,3.1960000991821302,7.27600002288818,6.5100002288818395,5.257999897003169,3.95700001716614,3.36199998855591,6.52799987792969,5.5760002136230495,4.47900009155273,3.72199988365173,3.0539999008178698,100.0,100.0,100.0,100.0,4.0,4.0,4.0,4.0,4.0,83.2,83.2,83.4,83.4,79.9,80.0,80.2,80.3,2.585941067,2.719617781,2.7254272989999997,2.892905747,3.134221958
175,Norway,5188607.0,5234519.0,5276968.0,5311916.0,5347896.0,65.7346500928106,65.6039698728744,65.4949298815821,65.4017394653615,65.31435953772329,4.2960000038147,4.67899990081787,4.162000179290771,3.79999995231628,3.34599995613098,3.99900007247925,3.91300010681152,3.6909999847412096,3.53800010681152,3.24399995803833,4.55999994277954,5.3600001335144,4.5819997787475595,4.031000137329101,3.43700003623962,100.0,100.0,100.0,100.0,2.7,2.6,2.6,2.5,2.4,84.2,84.2,84.3,84.5,80.5,80.7,81.0,81.1,3.131927103,3.2352369089999997,3.283432852,3.392107522,3.502918957
176,Nepal,27015031.0,27261131.0,27627124.0,28087871.0,28608710.0,61.1060301948201,62.07694386836761,62.99880203444611,63.8580639025582,64.6470567879502,1.47500002384186,1.44599997997284,1.3960000276565598,1.35000002384186,1.4069999456405602,1.25300002098083,1.2269999980926498,1.2330000400543202,1.1590000391006499,1.21000003814697,1.75,1.72300004959106,1.6039999723434402,1.5930000543594398,1.65400004386902,85.24436188,90.7,92.41319275,93.92,36.2,34.6,33.2,31.9,30.8,70.931,71.264,71.586,71.9,68.11399999999999,68.419,68.71,68.98899999999999,7.742784022,7.74928268,6.283020476,4.821523427,4.505135268
177,Nauru,12475.0,13049.0,12876.0,12704.0,12581.0,,,,,,,,,,,,,,,,,,,,,99.0,99.50611115,99.67179871,99.838974,34.9,33.9,32.9,31.9,30.9,,,,,,,,,,,,,
178,New Zealand,4595700.0,4693200.0,4793900.0,4841000.0,4917000.0,65.38199323354999,65.1902821582374,64.9543793175464,64.694144015841,64.4394397481279,5.36499977111816,5.09999990463257,4.7020001411438,4.2979998588562,4.06899976730347,5.8649997711181605,5.47399997711182,5.19799995422363,4.467999935150151,4.44899988174438,4.9180002212524405,4.76300001144409,4.25600004196167,4.14300012588501,3.7230000495910605,100.0,100.0,100.0,100.0,5.5,5.3,5.1,4.9,4.7,83.27,83.4,83.4,83.6,79.73,79.91,80.0,80.2,2.9736274989999996,3.09097447,3.2056837010000003,3.4117192810000003,3.9187686439999996
179,OECD members,1327822047.0,1336645071.0,1344872020.0,1352645878.0,1359963500.0,65.7114411309492,65.5354663350827,65.3569551108743,65.1787409650818,65.00060373816301,6.8315559431505894,6.41828059958879,5.88690371657737,5.4436262040771295,5.35623218465824,7.0289713896003,6.63642023806821,6.15858161010337,5.68839994051525,5.58374516679571,6.67688748363379,6.24651891386966,5.672287537291889,5.249284841396349,5.17558212237934,99.83947989,99.89619775,99.94544851,99.99766672,7.742238989,7.524289467999999,7.358532051,7.157801217,6.960672972999999,82.53694584,82.68868239,82.6957821,82.75981631,77.1865196,77.33238579,77.41263773,77.4904747,5.63179354,5.584787764,5.548550177999999,5.573786283,6.044619257999999
180,Oman,4267348.0,4479219.0,4665935.0,4829483.0,4974986.0,75.8867802672761,75.80339340407329,75.6147758816681,75.3607070585134,75.13301544969171,3.63199996948242,3.2699999809265097,3.02300000190735,2.86400008201599,2.6710000038147004,13.210000038147,13.298999786377001,12.423999786377001,11.822999954223599,11.9099998474121,2.17000007629395,1.75,1.6180000305175801,1.54499995708466,1.32299995422363,100.0,100.0,100.0,100.0,11.2,11.3,11.3,11.4,11.4,79.40100000000001,79.65899999999999,79.906,80.134,75.133,75.391,75.645,75.89,21.4869075,23.67609404,21.05130785,21.02395924,20.33878321
181,Other small states,28948869.0,29542879.0,30148800.0,30760211.0,31360407.0,64.3146649144354,64.39796418412409,64.48696925167539,64.56827773633239,64.6409775487417,9.99823302145375,9.97799556301251,9.56061040337523,9.16758838130518,9.15997950251,13.608805482051402,13.585195957602998,12.917959805631499,12.3490731533185,12.474737630857101,7.75761326588971,7.7590748036534105,7.501563637794191,7.220228011491571,7.137531459975901,72.70402051,74.13853052,75.08701409,77.34628233,53.68849393,52.15647792,50.85912721,49.17481411,47.72754528,69.00950298,69.47201822,69.88267951,70.20863464,65.97000622,66.37189764,66.75112873,67.06427104,,,,,
182,Pakistan,199426964.0,203627284.0,207896686.0,212215030.0,216565318.0,59.7533566223272,59.9862738229707,60.20754291181371,60.417411089113706,60.6232143782136,3.5659999847412096,3.7890000343322794,3.9449999332427996,4.08300018310547,4.45300006866455,6.18200016021729,5.78900003433228,5.22599983215332,4.55999994277954,5.59600019454956,2.82999992370605,3.24699997901917,3.60999989509583,3.96300005912781,4.16099977493286,71.19741058,71.41359711,70.79,71.09154670000001,76.1,73.8,71.6,69.4,67.2,67.543,67.742,67.928,68.109,65.684,65.872,66.041,66.194,17.96238619,18.03221557,17.71762521,18.75828123,18.4348763
183,Panama,3968487.0,4037078.0,4106771.0,4176873.0,4246439.0,64.6010683668612,64.6703135287453,64.75061051644249,64.8329645962083,64.9070432896834,3.00200009346008,3.3150000572204603,3.9000000953674303,3.89400005340576,3.9019999504089395,3.9289999008178698,3.93700003623962,5.11600017547607,4.99399995803833,5.05499982833862,2.4030001163482697,2.91100001335144,3.10700011253357,3.15100002288818,3.12299990653992,95.27893829,96.77424622,100.0,100.0,16.9,16.4,15.9,15.3,14.9,80.994,81.211,81.41199999999999,81.593,74.736,74.89399999999999,75.06,75.235,0.0,0.0,0.0,0.0,0.0
184,Peru,30470734.0,30926032.0,31444297.0,31989256.0,32510453.0,64.5926973731581,65.34223336508221,65.82670091728549,66.12100436208901,66.35202530090861,3.0,3.53500008583069,3.4600000381469704,3.39000010490417,3.3099999427795397,2.96199989318848,3.5720000267028795,3.50099992752075,3.46199989318848,3.4089999198913596,3.03200006484985,3.50300002098084,3.42499995231628,3.3280000686645494,3.2260000705719,93.852179,94.2,94.8,95.2,15.7,15.0,14.3,13.7,13.2,78.468,78.759,79.031,79.28,73.169,73.39,73.612,73.834,7.7266305179999994,6.1950186270000005,5.868989904,5.488391527,5.434454999
185,Philippines,102113212.0,103663927.0,105173264.0,106651922.0,108116615.0,63.115901201893394,63.315407952954395,63.5948947887491,63.9143910299006,64.209122714395,3.06800007820129,2.70799994468689,2.5520000457763703,2.33800005912781,2.15000009536743,3.2190001010894798,2.8699998855590803,2.70199990272522,2.67600011825562,2.44199991226196,2.9690001010894798,2.6029999256134,2.4590001106262203,2.125,1.9639999866485602,89.08,92.30308533,93.0,94.85723114,29.8,29.3,28.7,28.0,27.3,75.007,75.143,75.268,75.387,66.64399999999999,66.81,66.971,67.123,6.071524436,5.6056816089999995,6.5423579510000005,3.94634974,4.489293453
186,Palau,17665.0,17725.0,17808.0,17907.0,18008.0,,,,,,,,,,,,,,,,,,,,,99.40868378,100.0,100.0,100.0,19.7,19.1,18.5,17.9,17.3,,,,,,,,,,,,,
187,Papua New Guinea,8107775.0,8271760.0,8438029.0,8606316.0,8776109.0,59.9536740967775,60.2229126031431,60.4823563208311,60.738796347755006,61.00460921804871,2.5729999542236297,2.53900003433228,2.4800000190734903,2.42300009727478,2.4590001106262203,1.4309999942779499,1.3980000019073502,1.36199998855591,1.3059999942779499,1.3780000209808303,3.6500000953674303,3.61500000953674,3.5329999923706095,3.4749999046325697,3.47199988365173,44.47520828,49.4,54.4,58.96735764,50.5,49.0,47.6,46.3,44.8,64.809,65.07,65.32600000000001,65.57600000000001,62.215,62.508,62.784,63.038999999999994,2.0088669230000002,1.825081049,1.932432432,1.53674833,1.581616996
188,Poland,37986412.0,37970087.0,37974826.0,37974750.0,37970874.0,69.4242208415248,68.87713145992471,68.18942444348541,67.42990642375979,66.6977162655768,7.500999927520749,6.16099977493286,4.88700008392334,3.84500002861023,3.47399997711182,7.71000003814697,6.22599983215332,4.90799999237061,3.84699988365173,3.5090000629425,7.330999851226809,6.1079998016357395,4.8709998130798295,3.8440001010894798,3.4460000991821302,100.0,100.0,100.0,100.0,4.8,4.7,4.6,4.5,4.4,81.6,82.0,81.8,81.7,73.5,73.9,73.9,73.7,5.131605073999999,4.721707725,4.597221867,4.946679863,4.726351005
189,Pre-demographic dividend,845759344.0,869943914.0,894512725.0,919485393.0,944902749.0,52.899154963400605,53.0589150343071,53.259107897108095,53.4943352593295,53.758094633292295,5.08959638865319,5.555984222461151,5.82237724482844,5.72582217969616,5.693462099670099,5.4432171293391205,5.96248573705029,6.1696538724298895,6.07042545295555,5.987389558296241,4.80672480646318,5.23006371805527,5.54329447934512,5.44803415719442,5.457034841745861,40.09401233,45.70558134,45.48366836,48.39177102,89.38598861,86.74655871,84.27758272,81.74649288,79.32217743,61.0934299,61.59130994,62.0443765,62.45492021,57.94083895,58.40193693,58.81970653,59.19608648,8.450487901,7.6518629570000005,8.297206004,7.1499864660000005,6.435017717000001
190,Puerto Rico,3473232.0,3406672.0,3325286.0,3193354.0,3193694.0,65.3705229426548,65.11811155530171,64.8266710750531,64.4890636781993,64.04213120029671,12.0,11.8000001907349,10.8000001907349,9.19999980926514,8.187000274658201,9.64700031280518,9.47500038146973,8.578000068664549,7.18599987030029,6.21400022506714,13.7239999771118,13.5170001983643,12.4519996643066,10.710000038147,9.67300033569336,100.0,100.0,100.0,100.0,,,,,,83.029,83.15,83.266,83.382,75.85300000000001,76.014,76.176,76.346,,,,,
191,"Korea, Dem. People’s Rep.",25183833.0,25307744.0,25429985.0,25549819.0,25666161.0,69.3612008942404,69.6297979288093,70.0354485333659,70.4633660858305,70.7486289048058,2.88800001144409,2.8480000495910605,2.77900004386902,2.71300005912781,2.74000000953674,2.46700000762939,2.44000005722046,2.34200000762939,2.30999994277954,2.33100008964539,3.2660000324249303,3.21399998664856,3.1710000038147004,3.07500004768372,3.10599994659424,41.17832565,43.60939789,46.04936981,48.49082565,21.1,20.0,19.0,18.2,17.3,74.861,75.119,75.343,75.54899999999999,67.83800000000001,68.06,68.253,68.435,,,,,
192,Portugal,10358076.0,10325452.0,10300300.0,10283822.0,10269417.0,65.1513051593257,64.961544860907,64.7752200096282,64.58823464028029,64.3912242168073,12.444000244140598,11.065999984741199,8.86699962615967,6.993000030517581,6.33400011062622,12.746000289917,11.1660003662109,9.34899997711182,7.4369997978210405,6.94600009918213,12.1560001373291,10.9709997177124,8.4060001373291,6.56500005722046,5.743000030517581,100.0,100.0,100.0,100.0,3.6,3.6,3.6,3.7,3.7,84.3,84.3,84.6,84.5,78.1,78.1,78.4,78.3,3.7173382669999997,4.472380451,3.686034475,4.225461767,4.410863571
193,Paraguay,6688746.0,6777872.0,6867062.0,6956071.0,7044636.0,63.68411956441461,63.917893403711396,64.05463705652251,64.1292793944163,64.1998394239248,4.5560002326965305,5.25500011444092,4.61499977111816,4.53399991989136,4.80900001525879,4.94899988174438,6.747000217437741,5.44299983978271,5.32100009918213,5.78399991989136,4.2989997863769505,4.28599977493286,4.07499980926514,4.0019998550414995,4.14599990844727,99.331532,98.4,99.3,100.0,22.2,21.5,20.8,20.1,19.4,75.70100000000001,75.90100000000001,76.085,76.25,71.752,71.906,72.041,72.15899999999999,5.218235132,4.887614625,4.584629679,4.853774194,5.307133428
194,West Bank and Gaza,4270092.0,4367088.0,4454805.0,4569087.0,4685306.0,57.080575099256706,57.357645760447205,57.6431883286811,57.9193329849872,58.1769254549907,23.0049991607666,23.9389991760254,25.6770000457764,26.2560005187988,26.169000625610398,34.298000335693395,37.9290008544922,42.7690010070801,41.8499984741211,40.944999694824205,20.1879997253418,20.5599994659424,21.503999710082997,22.3939990997314,22.475999832153303,99.9,99.99033356,99.7,100.0,21.4,21.0,20.5,19.9,19.4,75.178,75.307,75.446,75.595,71.785,71.945,72.10600000000001,72.263,,,,,
195,Pacific island small states,2355672.0,2388307.0,2422086.0,2457367.0,2493696.0,60.4606392396258,60.453061350904,60.427956525885804,60.42612785297071,60.4816794626923,3.2221134202655604,3.1674508491187203,3.0883373262190896,3.01339653993249,2.97033222435131,3.51177223187124,3.4977107094737,3.4303290200977496,3.3420519446119905,3.27546816407606,3.02465129998592,2.94481993182643,2.85747221428128,2.79054011601502,2.76283002230367,79.27856121,81.5220127,82.96948139,85.50135884,25.45779551,25.08561537,24.7786557,24.39511125,23.93314328,71.35358345,71.5302392,71.70295538,71.8748223,67.69124115,67.84810466,67.99237426,68.12673521,,,,,
196,Post-demographic dividend,1096860060.0,1101715022.0,1105771602.0,1109441474.0,1112914457.0,65.7543482809841,65.4944092716018,65.2248187177829,64.9540038266679,64.6878485682684,6.86920932265966,6.40431828372543,5.83346643888095,5.28618862986169,4.99967091233052,6.83366827903942,6.387896170907051,5.85572217668012,5.31419156063435,5.04198479678605,6.8990596364853,6.418059496487241,5.81500170663739,5.26243527647362,4.96385863971695,99.99327841,99.99849233,99.99926528,100.0,5.116796971,5.032123274,4.995668931,4.921064962,4.8523618410000005,83.1274998,83.29166942,83.30259308,83.36787659999999,77.81076541,77.95507409999999,78.04033876,78.09891144,5.718230181,5.646324943,5.609401371000001,5.625102543,6.143439775
197,French Polynesia,273124.0,274575.0,276103.0,277679.0,279287.0,69.1316032278379,69.3187653646545,69.20341033386211,68.9475977657655,68.75543795450561,13.744999885559098,13.2559995651245,12.7740001678467,12.3140001296997,12.0959997177124,14.680999755859402,14.248000144958501,13.817999839782699,13.432000160217301,13.2270002365112,13.0290002822876,12.4930000305176,11.9709997177124,11.4549999237061,11.2239999771118,100.0,100.0,100.0,100.0,,,,,,79.127,79.339,79.539,79.725,74.667,74.92399999999999,75.171,75.40100000000001,,,,,
198,Qatar,2565710.0,2654374.0,2724724.0,2781677.0,2832067.0,85.5676206586091,85.3922619796607,85.2571339230925,85.08916547614,84.88093678574691,0.170000001788139,0.150000005960464,0.14000000059604598,0.10999999940395402,0.090999998152256,0.866999983787537,0.717000007629395,0.6389999985694891,0.47900000214576705,0.432000011205673,0.0610000006854534,0.0610000006854534,0.06199999898672099,0.0520000010728836,0.0370000004768372,100.0,100.0,100.0,100.0,7.8,7.5,7.1,6.8,6.5,81.477,81.61,81.743,81.876,78.558,78.69,78.83,78.98100000000001,,,,,
199,Romania,19815616.0,19702267.0,19587290.0,19472545.0,19356544.0,67.5084309171689,67.1542968794398,66.6687883755184,66.1267436456077,65.6359760773252,6.8119997978210405,5.90100002288818,4.92700004577637,4.1869997978210405,3.9760000705719,5.8520002365112305,4.98299980163574,4.03900003433228,3.48799991607666,3.42300009727478,7.53599977493286,6.59100008010864,5.604000091552731,4.71600008010864,4.39300012588501,100.0,99.1,100.0,100.0,9.1,8.6,8.1,7.5,7.0,78.6,79.0,79.1,79.2,71.4,71.6,71.7,71.7,4.246465045,4.48781711,5.589394347000001,5.646035846,6.08247902
200,Russian Federation,144096870.0,144342396.0,144496740.0,144477860.0,144373535.0,69.5693060285516,68.82511953177921,68.1027136368961,67.4112110994962,66.7509502286713,5.57100009918213,5.55900001525879,5.211999893188481,4.84600019454956,4.58500003814697,5.30900001525879,5.34800004959106,5.05100011825562,4.77699995040894,4.461999893188481,5.81699991226196,5.756999969482419,5.36399984359741,4.91099977493286,4.7010002136230495,95.5,100.0,100.0,100.0,8.2,7.5,6.9,6.3,5.8,76.71,77.06,77.6,77.81,65.92,66.5,67.51,67.75,13.80998445,14.828398199999999,12.12885828,11.36213417,11.36893089
201,Rwanda,11369071.0,11668818.0,11980937.0,12301939.0,12626950.0,56.719629950415495,56.9103561137722,57.01410763293529,57.086230904481106,57.2057147608884,1.14300000667572,1.11300003528595,1.06299996376038,1.01699995994568,1.02999997138977,1.2150000333786,1.17499995231628,1.11300003528595,1.06099998950958,1.0700000524520898,1.0679999589920002,1.0470000505447399,1.00800001621246,0.970000028610229,0.9869999885559079,22.8,29.37,34.1,34.71657181,41.5,39.2,37.5,35.9,34.3,69.434,69.954,70.398,70.78399999999999,65.37100000000001,65.81,66.187,66.518,4.565663767,4.936717027,4.977276188,4.682381126,4.434616299
202,South Asia,1749417068.0,1771167194.0,1792835608.0,1814388744.0,1835776742.0,64.87441365180571,65.2064720952311,65.4890642651161,65.7430919142796,65.9992306277908,5.20934117883874,5.183396838517179,5.125434540149129,5.05969096083991,5.1114227522593705,5.760567232555389,5.65741210532293,5.448446434574129,5.31134629241678,5.31721317036462,5.04893183849404,5.0468794241423796,5.03169449724882,4.986705345861941,5.05250450217466,84.46808684,86.62306947,89.82433633,91.62199183,48.8,46.4,44.2,42.1,40.2,69.93969928,70.23337323,70.50572324,70.76419805,67.45098222,67.70961086,67.94938972,68.17590455,9.994653969,10.16543034,10.07094207,10.078434699999999,9.62931262
203,Saudi Arabia,31717667.0,32442572.0,33099147.0,33699947.0,34268528.0,71.1564409828756,71.36899171040609,71.53340368933691,71.6430638491404,71.7211314124727,5.59000015258789,5.650000095367429,5.889999866485599,6.03999996185303,5.92700004577637,21.6569995880127,21.173999786377,20.3320007324219,22.488000869751,22.114000320434602,2.4719998836517303,2.5190000534057595,3.07399988174438,2.93099999427795,2.88499999046326,100.0,99.9,99.93,100.0,8.4,7.9,7.4,7.0,6.6,76.264,76.373,76.487,76.615,73.425,73.548,73.671,73.79899999999999,32.65251295,25.52313376,30.69767442,25.86326767,20.33935156
204,Sudan,38902950.0,39847440.0,40813396.0,41801533.0,42813238.0,55.0522723855132,55.3223658865505,55.610168886456606,55.9100476051919,56.2169766276496,17.3159999847412,17.222999572753903,17.0599994659424,16.8999996185303,16.5349998474121,30.024999618530302,29.875,29.513000488281303,29.125999450683604,27.7689990997314,11.942999839782699,11.822999954223599,11.6899995803833,11.5719995498657,11.635999679565401,49.36792374,53.04813766,56.5,59.783535,65.9,64.1,62.2,60.3,58.4,66.19800000000001,66.457,66.705,66.947,62.693000000000005,62.9,63.09,63.277,21.92027829,23.17863589,25.51962846,11.75485668,9.227585707000001
205,Senegal,14578459.0,14993528.0,15419381.0,15854360.0,16296364.0,53.46479350115129,53.55725363738829,53.6891458819127,53.8577459283503,54.061654489308204,6.756999969482419,6.705999851226809,6.6149997711181605,6.52699995040894,6.604000091552731,7.30399990081787,7.250999927520749,7.18499994277954,7.07200002670288,7.44600009918213,6.389999866485599,6.337999820709231,6.23000001907349,6.15799999237061,6.03399991989136,60.5,64.5,61.7,66.95944977,52.8,50.6,48.8,47.0,45.3,68.634,68.999,69.324,69.627,64.683,64.972,65.242,65.501,5.264749877,6.685639472,6.693847784,7.387058608999999,6.299180587
206,Singapore,5535002.0,5607283.0,5612253.0,5638676.0,5703569.0,78.3206357767099,77.9422580237773,77.20764444403959,76.2583371703582,75.27536736753909,3.7899999618530296,4.07999992370605,4.19999980926514,4.01900005340576,4.10900020599365,3.9779999256133998,4.48799991607666,4.43599987030029,4.25500011444092,4.31400012969971,3.6559998989105202,3.78699994087219,4.03200006484985,3.84899997711182,3.96199989318848,100.0,100.0,100.0,100.0,2.7,2.7,2.7,2.6,2.5,85.1,85.1,85.4,85.4,80.5,80.7,80.9,81.0,20.95495078,19.95955059,21.62514391,20.2237128,21.38229372
207,Solomon Islands,603118.0,619437.0,636038.0,652858.0,669823.0,56.0474069750861,56.0249774795863,56.0737627724086,56.1594652427714,56.23799123051911,0.6690000295639039,0.6579999923706049,0.637000024318695,0.617999970912933,0.575999975204468,0.6899999976158139,0.684000015258789,0.6589999794960021,0.638000011444092,0.5950000286102289,0.6499999761581421,0.633000016212463,0.616999983787537,0.6000000238418579,0.559000015258789,55.1,58.67827606,62.9,66.66609955,22.3,21.6,21.0,20.3,19.7,74.043,74.28699999999999,74.505,74.697,70.536,70.777,70.984,71.158,,,,,
208,Sierra Leone,7171914.0,7328838.0,7488431.0,7650154.0,7813215.0,55.098276415472895,55.37333769601,55.661599244594,55.97380443520721,56.3279520658269,4.63700008392334,4.586999893188481,4.5,4.41699981689453,4.42799997329712,3.80699992179871,3.7969999313354506,3.70099997520447,3.62400007247925,3.62800002098084,5.44500017166138,5.361000061035161,5.288000106811519,5.2020001411438,5.2189998626709,19.65712738,20.3,23.4,26.1,138.3,123.2,118.2,113.5,109.2,53.77,54.258,54.696999999999996,55.106,52.068000000000005,52.586000000000006,53.049,53.468,4.452292115,4.781444373999999,4.522711852,3.384465955,2.914700318
209,El Salvador,6325124.0,6356143.0,6388122.0,6420744.0,6453553.0,63.871870338036096,64.2219345914653,64.4496680247071,64.5808290812314,64.67197216788949,3.99799990653992,4.4180002212524405,4.38500022888184,4.00600004196167,4.1100001335144,3.47399997711182,3.85199999809265,4.00600004196167,3.75099992752075,3.5780000686645494,4.37599992752075,4.8319997787475595,4.65799999237061,4.18900012969971,4.49399995803833,95.4,96.0,96.8,100.0,15.3,14.7,14.2,13.7,13.3,76.949,77.188,77.417,77.635,67.571,67.78699999999999,68.006,68.229,4.4873188410000004,4.311335539,4.3716487939999995,4.69273654,4.8504630330000005
210,San Marino,33272.0,33504.0,33671.0,33785.0,33860.0,,,,,,,,,,,,,,,,,,,,,100.0,100.0,100.0,100.0,2.0,1.9,1.8,1.7,1.7,,,,,,,,,,,,,
211,Somalia,13797201.0,14185613.0,14589119.0,15008154.0,15442905.0,50.03330023241671,50.227744459254396,50.3933360472169,50.550104989090606,50.7312905182024,11.623000144958501,11.545999526977502,11.41100025177,11.279999732971199,11.3509998321533,11.373999595642099,11.262000083923303,11.112999916076697,11.008000373840302,11.079000473022498,11.6960000991821,11.630000114440902,11.501000404357901,11.3620004653931,11.4329996109009,29.73599434,31.56941414,33.41173553,35.25553513,132.7,128.4,124.4,120.3,117.0,57.605,58.022,58.42,58.791000000000004,54.308,54.696999999999996,55.067,55.41,,,,,
212,Serbia,7095383.0,7058322.0,7020858.0,6982604.0,6944975.0,66.8791048823238,66.59961194777979,66.2793608065934,65.964526556121,65.7185540515046,17.659999847412102,15.2569999694824,13.4770002365112,12.7329998016357,12.6859998703003,18.757999420165998,16.0990009307861,14.2729997634888,13.697999954223599,13.779999732971199,16.8059997558594,14.5900001525879,12.83899974823,11.960000038147,11.809000015258801,99.9,100.0,100.0,100.0,6.3,6.0,5.8,5.5,5.3,77.9,78.3,78.1,78.4,72.8,73.2,73.1,73.5,4.28085102,4.173834415,4.584390804,3.9690406389999997,5.391386446
213,Sub-Saharan Africa (excluding high income),994102454.0,1021168391.0,1048793216.0,1076944455.0,1105594562.0,53.90721608660271,54.055036058924706,54.238842589620894,54.4534957484254,54.6937175510456,5.75017024736204,6.1408338700690805,6.2779984855693,6.15868356147524,6.1861096272906195,6.29291956151253,6.70251359998004,6.79636859314466,6.65839663735603,6.650871436877179,5.28222017792075,5.65572084594259,5.82848847181824,5.723786301086969,5.78218250423393,39.16989347,44.593687,44.58997755,47.5966338,85.65918933,83.01444933,80.57584421,78.09804821,75.76228653,61.64414088,62.15538651,62.61173511,63.02186804,58.23780461,58.70675013,59.127126000000004,59.50491336,5.6126337379999995,5.713458655,5.41741756,4.880796361,4.498255587
214,South Sudan,10715658.0,10832512.0,10910759.0,10975920.0,11062113.0,54.1025572111391,54.303311566156594,54.527405645233095,54.7813956853029,55.055141816034606,12.5749998092651,12.496000289917,12.3590002059937,12.2250003814697,12.2440004348755,13.791999816894501,13.7399997711182,13.5500001907349,13.394000053405799,13.4060001373291,11.402000427246099,11.2950000762939,11.2049999237061,11.088000297546401,11.111000061035199,18.39523125,21.87245178,25.11744118,28.20185661,96.2,96.2,96.2,96.2,96.2,58.361999999999995,58.64,58.891000000000005,59.135,55.386,55.64,55.88,56.115,25.56025829,8.96979743,6.243619772000001,9.920260657,10.38421424
215,Sub-Saharan Africa,995458478.0,1022526541.0,1050153672.0,1078306520.0,1106957898.0,53.929914923576895,54.076965671108894,54.2600100365365,54.47388207811971,54.71328058736339,5.752807399866719,6.14186901466455,6.2787142259854605,6.15941513642456,6.18680679523679,6.2988414128443,6.707303782396621,6.80049289049973,6.66242340399562,6.6549309358295,5.28223958883604,5.65373815023093,5.8264550547463605,5.721839282106281,5.7801204838415705,39.24965829,44.66427437,44.65887973,47.66005686,85.7,83.0,80.6,78.1,75.8,61.66630031,62.17642699,62.63169087,63.04052743,58.25513726,58.72301663,59.14271444,59.51942109,5.566441136,5.660534892,5.368123711,4.835012808,4.45476998
216,Small states,38526747.0,39200571.0,39885872.0,40576536.0,41255486.0,64.6231259922445,64.70076662308139,64.780088693558,64.8505082331297,64.91036327653279,9.76421668958142,9.73393928004892,9.23874678123493,8.71725691209061,8.645776074358059,13.0664171998945,13.034334602270999,12.283655249916402,11.491412420774601,11.5247757872261,7.62138122682409,7.60021041372484,7.27288568105674,6.93040095064695,6.795352528772969,77.42510462,78.8466753,79.72521905,81.6587557,47.06050343,45.79875021,44.71914542,43.32424163,42.1058993,70.42288432,70.79121952,71.12207667,71.39044811,66.97667514,67.30303472,67.61179639,67.86952806,,,,,
